sha_full	sha_short	date	kind	branch_ref	module_ref	old_subject	proposed_subject
d6b8926614f6ada96b0797a1ce0e52bdd61214c8	d6b89266	2026-09-10	page->module	provider-roadmap-prv23	provider	Merge page/provider-roadmap-prv23 into module/provider (roadmap: PRV-23 done, PRV-24 next)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
42359a4ff9a439465fd231871a834149328f80fe	42359a4f	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (Phase 23: provider change request)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
8ae260540d4f5a9dae8a3b6dcf3d3be7d021531b	8ae26054	2026-09-10	page->module	provider-change-request	provider	Merge page/provider-change-request into module/provider (Phase 23: provider change request)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
02716974879cf03c330364eb8f050ad07c3074d5	02716974	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (roadmap: PRV-21/22 done, PRV-23 next)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
7d8451e822596746902cde8f5346a692122cdc05	7d8451e8	2026-09-10	page->module	provider-roadmap-prv22	provider	Merge page/provider-roadmap-prv22 into module/provider (roadmap: PRV-21/22 done, PRV-23 next)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
a6edfdfeda3047d0d5af1bbb7994a945d0192350	a6edfdfe	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (Phase 22: provider job evidence)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
5db21f1b7209b29374be7cd255afce845f9fe96d	5db21f1b	2026-09-10	page->module	provider-job-evidence	provider	Merge page/provider-job-evidence into module/provider (Phase 22: evidence & job documentation)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
fb300471f477a8dee5dcc781b90fe4146bc9475a	fb300471	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (Phase 21: provider job checklist)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
21e0a74263cb6d55f68015bca4bc3f27fdd23b29	21e0a742	2026-09-10	page->module	provider-job-checklist	provider	Merge page/provider-job-checklist into module/provider (Phase 21: job checklist)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
a4f57fcd9126e8b1b4dd5985e57d4f3a5a3aca63	a4f57fcd	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (roadmap: PRV-20 done, PRV-21 next)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
ae76aea5f22537d66b0c5c24857953fd57771a1d	ae76aea5	2026-09-10	page->module	provider-roadmap-prv20	provider	Merge page/provider-roadmap-prv20 into module/provider (roadmap: PRV-20 done, PRV-21 next)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
9493f2be9f6adeb46758211128856af1ee9bb503	9493f2be	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (Phase 20: start service + timer)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
9bacaf083cc84de165bc33898c9cbd81daf43748	9bacaf08	2026-09-10	page->module	provider-start-service	provider	Merge page/provider-start-service into module/provider (Phase 20: start service + timer)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
dc59c860d26989e9c6484a9873e34bc01729197f	dc59c860	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (roadmap: PRV-14..19 done, PRV-20 next)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
dec880266834663b1f00c9f6625c3d5af6ad0280	dec88026	2026-09-10	page->module	provider-roadmap-sync	provider	Merge page/provider-roadmap-sync into module/provider (roadmap: PRV-14..19 done, PRV-20 next)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
13241a1809d126d3b93efb1e0463592b90976a41	13241a18	2026-09-10	module->dev	provider	provider	Merge module/provider into dev (provider backend Phases 14-19)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
4ad149aea24730caa6bdbf7cffcd78f945b294b3	4ad149ae	2026-09-10	page->module	provider-booking-confirmation	provider	Merge page/provider-booking-confirmation into module/provider (Phases 14-19: booking ops, calendar, details, messaging, tracking, arrival)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
d2004567c4afaf8a9e973625a9028a62d3cba6f3	d2004567	2026-09-08	module->dev	provider	provider	Merge module/provider into dev — provider backend Phases 1-13	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
c83f8d7236b80e5f026e3c14ba4eb783314f9c54	c83f8d72	2026-09-08	page->module	provider-quotations	provider	Merge page/provider-quotations into module/provider (Phases 1-13 complete)	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
40675def858da8432deb07dc0c3dfa5071ca4aea	40675def	2026-09-04	module->dev	provider	provider	merge: module/provider into dev (provider web app scaffold: dashboard, bookings, calendar, earnings, payouts, quotes, team, service-areas, portfolio, reviews, etc.)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
37406f7c77d5c28eae74d28b9d5c3d1b08d06fb2	37406f7c	2026-09-04	page->module	provider-scaffold	provider	merge: page/provider-scaffold into module/provider	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
0896f68e6bcbdbccf26869e44b368fe8b639c561	0896f68e	2026-09-04	other			merge: page/business-requirements-split into dev (split into user + provider requirements docs)	
e14b907a53890e29f90418772108d915f72dbe89	e14b907a	2026-09-02	other			merge: mobile/web-parity into dev (full web<->mobile component parity)	
57f6a13e6faef796f60898a92822bc8c5951aeb6	57f6a13e	2026-09-02	other			merge: mobile/screens-migration into dev (all hamo-app screens ported to Expo)	
8e28202261987a5d00c6eba11bc7f06222f1a9d3	8e282022	2026-09-02	other			merge: page/fixed-viewport-shell into dev (fixed-viewport shell, responsive sidebar, dead-space fixes)	
4d3bf1610cbf886ef8dc53af2da8329060dd4acd	4d3bf161	2026-09-02	module->dev	menu	menu	merge: module/menu into dev (booking flow exact-reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
231f763f1060532837c1315fbae8f1dfcf0ef3dd	231f763f	2026-09-02	page->module	booking-flow-exact-match	menu	merge: page/booking-flow-exact-match into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
3bd198e6f0c3f54db2448e3bf4f8ece8374a0c06	3bd198e6	2026-09-02	module->dev	menu	menu	merge: module/menu into dev (dashboard fix + login OTP/password bug fix)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
4037631520ea15d60d17cb96a63880a7fdbb8c08	40376315	2026-09-02	page->module	dashboard-provider-profile-fix	menu	merge: page/dashboard-provider-profile-fix into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
25330f2b9ec9059c36ca91099d701e0da73e4f21	25330f2b	2026-09-02	module->dev	menu	menu	merge: module/menu into dev (dashboard + provider profile exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
ff4370e10cd5112da126e8e868c492a1078d7343	ff4370e1	2026-09-02	page->module	dashboard-provider-profile-exact-match	menu	merge: page/dashboard-provider-profile-exact-match into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
e9b70692f6089e777bff9a863e03f2a2d0f502d8	e9b70692	2026-09-02	module->dev	menu	menu	merge: module/menu into dev (services/providers exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
9a9c5044adc4955f7e19fa05117df032f06e028b	9a9c5044	2026-09-02	page->module	services-providers-exact-match	menu	merge: page/services-providers-exact-match into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
9d393af46958e482421a021b163724e108fae87d	9d393af4	2026-09-02	module->dev	rewards	rewards	merge: module/rewards into dev (timeline standardization)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
e0d1362cb2c8ebe2bf9e30c38720b6f727f69ae0	e0d1362c	2026-09-02	page->module	timeline-standard-rewards	rewards	merge: page/timeline-standard-rewards into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
b43892f465567a38255b4ce7649fd41d81b3292c	b43892f4	2026-09-02	module->dev	financial	financial	merge: module/financial into dev (timeline standardization)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
d7e779323e161a6f2d1686d48efebc25588d57e8	d7e77932	2026-09-02	page->module	timeline-standard-financial	financial	merge: page/timeline-standard-financial into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
cd97b5aecbfab76be2c347212586b496cd095231	cd97b5ae	2026-09-02	module->dev	tools	tools	merge: module/tools into dev (timeline/dialog standardization)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
e6007f70ae1f248eb592e4653284c4565521d2df	e6007f70	2026-09-02	page->module	timeline-standard-tools	tools	merge: page/timeline-standard-tools into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
4e8dbeff114587ebb4d284149b53a755ce4d570e	4e8dbeff	2026-09-02	module->dev	tools	tools	merge: module/tools into dev (activity exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
4f7bca4c1c67915215ff0307a098dca7f1d4e166	4f7bca4c	2026-09-02	page->module	activity-exact-match	tools	merge: page/activity-exact-match into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
a54a58174a1e473605e493b74ceddde070d7c144	a54a5817	2026-09-02	module->dev	financial	financial	merge: module/financial into dev (layout consistency fix)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
3f4d45658a0fe33142b814126fb099c276d1fb78	3f4d4565	2026-09-02	page->module	layout-consistency-financial	financial	merge: page/layout-consistency-financial into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
0a6e6688d66c38a5caea69f8fc491d4e976a443f	0a6e6688	2026-09-02	module->dev	rewards	rewards	merge: module/rewards into dev (layout consistency fix)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
fb08525bb0f7e1a72bc029d6c4c0e68dfd3b07c9	fb08525b	2026-09-02	page->module	layout-consistency-rewards	rewards	merge: page/layout-consistency-rewards into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
f0bba026ea9481cdf974821154acd2740e543e47	f0bba026	2026-09-02	module->dev	tools	tools	merge: module/tools into dev (layout consistency fix)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
9a2de37ce67fd2841ad0a0822363239753f6dab9	9a2de37c	2026-09-02	page->module	layout-consistency-tools	tools	merge: page/layout-consistency-tools into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
bb9330e4f1127d6411275a9c7d5480dc47b49298	bb9330e4	2026-09-01	module->dev	tools	tools	merge: module/tools into dev (help exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
b561797cda90aeec00607c2eff9f0bc6f4079a48	b561797c	2026-09-01	page->module	help-exact-match	tools	merge: page/help-exact-match into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
3c5ccf54338e9724f8ee29a59030b885ce50b66b	3c5ccf54	2026-09-01	module->dev	tools	tools	merge: module/tools into dev (feedback exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
9df14bac30aa11f3f29d74b1f06d9429e2d759e5	9df14bac	2026-09-01	page->module	feedback-exact-match	tools	merge: page/feedback-exact-match into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
f9dbe09d19a5560dbba290f8da25a9fbf634769b	f9dbe09d	2026-09-01	other			merge: page/error-pages-exact-match into dev	
6335b4bc698c75a82c078d2cf5a8e688a712050e	6335b4bc	2026-09-01	module->dev	tools	tools	merge: module/tools into dev (notifications + profile/settings exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
d5eb494f84ca41c425c6350450a686fb70cca35f	d5eb494f	2026-09-01	page->module	profile-settings-exact-match	tools	merge: page/profile-settings-exact-match into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
b7d1617ba5f3f464b48ea768e6b0bedca52d63ef	b7d1617b	2026-09-01	page->module	notifications-exact-match	tools	merge: page/notifications-exact-match into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
b44c250322ad405263d4538e1efed8b7f2d3675d	b44c2503	2026-09-01	module->dev	rewards	rewards	merge: module/rewards into dev (promotions exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
c2977b9ec4f31fbbd643f7c4fee1a209cbd4b930	c2977b9e	2026-09-01	page->module	promotions-exact-match	rewards	merge: page/promotions-exact-match into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
88f97be2e029bee774973dd4da4bcb4f81b7a37a	88f97be2	2026-09-01	module->dev	rewards	rewards	merge: module/rewards into dev (loyalty exact reference rebuild)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
50b7f1d244e1ec2c4e7523500c17a8540e481a88	50b7f1d2	2026-09-01	page->module	loyalty-exact-match	rewards	merge: page/loyalty-exact-match into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
0b2cadb2e6be64a784e9ba3d0fa0780fa2e5835e	0b2cadb2	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (metric card consistency fix)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
c620a5e124308afbeb5605d2bd5f11d76bdb980f	c620a5e1	2026-09-01	page->module	metric-card-consistency	financial	merge: page/metric-card-consistency into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
17465ae1b9bd8394b2ef6f1cee9752c3f8c91d3c	17465ae1	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (invoices exact per-image dialog/panel split)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
11c53267dda6c637052ef503133f06a7badda567	11c53267	2026-09-01	page->module	invoices-exact-images	financial	merge: page/invoices-exact-images into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
dfffa1fcdf71709ec1a22fa96d531480b7888356	dfffa1fc	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (invoices exact reference match)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
c1b4abee0e580de0dc98eeed8d9f6690827f66e9	c1b4abee	2026-09-01	page->module	invoices-exact-match	financial	merge: page/invoices-exact-match into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
c219accaf5423c83bc8b6d814d5fea7903e38264	c219acca	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (auth fix, invoices redesign, history dropdown)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
a7350fe52483fdd2a1fcf341574195a7f1fa2f42	a7350fe5	2026-09-01	other			merge: fixes and invoices redesign into module/financial	
57e86e23e2b888be35f1ff3ee764c5a961c59eff	57e86e23	2026-09-01	module->dev	tools	tools	merge: module/tools into dev (table consistency pass)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
a5fc90ca17d496283a0a14f9ac1e9ac77fbe5e96	a5fc90ca	2026-09-01	page->module	table-consistency-tools	tools	merge: page/table-consistency-tools into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
0d84d219a04d82414dfcf0b227ac16b12c6d62de	0d84d219	2026-09-01	module->dev	rewards	rewards	merge: module/rewards into dev (table consistency pass)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
5398821258f26d970360759c1288e368655aee13	53988212	2026-09-01	page->module	table-consistency-rewards	rewards	merge: page/table-consistency-rewards into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
18c97f15486d84d4ab6cea8618acb3d56992511a	18c97f15	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (table consistency pass)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
ea65e284b8eeec1316321185657aac1632f79af4	ea65e284	2026-09-01	page->module	table-consistency	financial	merge: page/table-consistency into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
dcc0589f39f0952780cddcfec609301542303d3b	dcc0589f	2026-09-01	module->dev	menu	menu	merge: module/menu into dev (bookings v2 real data + details modal)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
6fd2150a3feff7bc2744f0637dfe4252fdb8e3bd	6fd2150a	2026-09-01	page->module	bookings-v2	menu	merge: page/bookings-v2 into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
d8a1536d1bcd8a91e3f15eae09d1d87271513390	d8a1536d	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (payments v2, history v2)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
22d44c170eec158b1e5337a0c948956b7436e5b7	22d44c17	2026-09-01	page->module	history-v2	financial	merge: page/history-v2 into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
b85abd15b60b948e6dbcb35164e9b56bb97ee93a	b85abd15	2026-09-01	page->module	payments-v2	financial	merge: page/payments-v2 into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
21eb5be933df922835a064b96032373d54354705	21eb5be9	2026-09-01	module->dev	tools	tools	merge: module/tools into dev (notifications, activity, profile, feedback, help)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
bf044b0e03ae6481241154e738badf589cf83e53	bf044b0e	2026-09-01	page->module	help	tools	merge: page/help into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
767168c30336a553d69412c2d93d08d7f62770db	767168c3	2026-09-01	page->module	feedback	tools	merge: page/feedback into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
ae333c95bc20d7d95f2df7570f0b7678b78fa99b	ae333c95	2026-09-01	page->module	profile	tools	merge: page/profile into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
64e511e65a95a8eeff919970ae3b051b3c704149	64e511e6	2026-09-01	page->module	activity	tools	merge: page/activity into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
9d7363beafc36eed07cbac3e36939cd102213039	9d7363be	2026-09-01	page->module	notifications	tools	merge: page/notifications into module/tools	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
2ad851681aa9c2f37a3868b4281a8ba3085c8e02	2ad85168	2026-09-01	module->dev	rewards	rewards	merge: module/rewards into dev (loyalty, promotions)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
cfa06e8bb99749ae2f5486e8afd3ce9b330ca196	cfa06e8b	2026-09-01	page->module	promotions	rewards	merge: page/promotions into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
a8b6c719cfa48705c9050ab48bc76e634a015dd2	a8b6c719	2026-09-01	page->module	loyalty	rewards	merge: page/loyalty into module/rewards	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
073cb682519b3651744809d5316c0d27c5defbd5	073cb682	2026-09-01	module->dev	financial	financial	merge: module/financial into dev (wallet, payments, invoices, history)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
f11ba8dfec6b8dcbc851c8dadfb46a71341c4fbe	f11ba8df	2026-09-01	page->module	history	financial	merge: page/history into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
6cb7d07fb4b3d63b33cb2f061c14e4b0d59c5017	6cb7d07f	2026-09-01	page->module	invoices	financial	merge: page/invoices into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
bab5a247e5fdd9466c6d65ec1d65102483ce8fd1	bab5a247	2026-09-01	page->module	payments	financial	merge: page/payments into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
c3b6582d86d74bdd1d7fa6764de3df69228e626c	c3b6582d	2026-09-01	page->module	wallet	financial	merge: page/wallet into module/financial	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
3f3c4d6ef1200fb6672b5a8b20863eda2b21734e	3f3c4d6e	2026-09-01	module->dev	menu	menu	merge: module/menu into dev (booking flow)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
54e4a63dc31635f1615ae21b97d341525876c8c1	54e4a63d	2026-09-01	page->module	booking-flow	menu	merge: page/booking-flow into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
d60ccf498c60bf28750b4244fc9dde1484886e8b	d60ccf49	2026-09-01	module->dev	menu	menu	merge: module/menu into dev (providers page)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
3646e372439e136eb2264a4fcf4a99c0bfcf6645	3646e372	2026-09-01	page->module	providers	menu	merge: page/providers into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
e85e8d358e44deaf3e7d8ced80dba752fa1d3327	e85e8d35	2026-09-01	module->dev	menu	menu	merge: module/menu into dev (services page)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
e56767280c2b00866d15c4f7657ac908f309e567	e5676728	2026-09-01	page->module	services	menu	merge: page/services into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
3379cda98dcbd94f5b11daa15b0069221a8ca60b	3379cda9	2026-09-01	module->dev	menu	menu	merge: module/menu into dev (bookings page)	Merge module/<<new-module>> into dev (<<scope>>: <<feature>>)
f51d051c3c9af92011355766c42e19eeacd50c2c	f51d051c	2026-09-01	page->module	bookings	menu	merge: page/bookings into module/menu	Merge page/<<new-page>> into module/<<new-module>> (<<scope>>: <<feature>>)
